src/node_monitor.pb.h:800:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:800:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:802:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:807:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:808:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:812:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:812:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:813:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:818:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:818:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:820:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:824:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:825:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:829:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:829:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:831:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:831:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:831:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
src/node_monitor.pb.h:833:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:839:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:846:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:846:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:847:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:851:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:851:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:853:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:858:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:859:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:863:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:863:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:864:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:869:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:869:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:871:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:875:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:876:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:878:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:880:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:880:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:882:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:882:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:882:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
src/node_monitor.pb.h:884:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:935:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:935:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:942:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:949:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:949:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:950:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:954:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:954:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:956:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:961:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:962:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:966:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:966:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:967:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:972:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:972:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:974:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:978:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:979:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:983:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:983:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:985:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:985:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:985:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
src/node_monitor.pb.h:987:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:993:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1000:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1000:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:1001:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1005:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1005:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:1007:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1012:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1013:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1017:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1017:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:1018:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1023:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1023:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:1025:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1029:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1030:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1034:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1034:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:1036:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1036:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:1036:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
src/node_monitor.pb.h:1038:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1084:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1085:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1085:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:1092:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1099:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1099:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:1100:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1104:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1104:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:1106:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1111:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1112:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1116:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1116:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:1117:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1122:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1122:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:1124:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1128:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1129:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1133:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1133:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:1135:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1135:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:1135:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
src/node_monitor.pb.h:1137:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1143:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1150:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1150:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:1151:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1155:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1155:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:1157:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1162:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1163:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1167:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1167:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:1168:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1173:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1173:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:1175:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1179:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1180:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1182:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1184:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1184:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:1186:  Line ends in whitespace.  Consider deleting these extra spaces.  [whitespace/end_of_line] [4]
src/node_monitor.pb.h:1186:  Redundant blank line at the start of a code block should be deleted.  [whitespace/blank_line] [2]
src/node_monitor.pb.h:1186:  Redundant blank line at the end of a code block should be deleted.  [whitespace/blank_line] [3]
src/node_monitor.pb.h:1188:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1207:  "google/protobuf/port_undef.inc" already included at src/node_monitor.pb.h:22  [build/include] [4]
src/node_monitor.pb.h:1208:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.pb.h:1157:  Add #include <utility> for move  [build/include_what_you_use] [4]
src/node_monitor.grpc.pb.cc:0:  No copyright message found.  You should have a line: "Copyright [year] <Copyright Owner>"  [legal/copyright] [5]
src/node_monitor.grpc.pb.cc:5:  Include the directory when naming .h files  [build/include_subdir] [4]
src/node_monitor.grpc.pb.cc:6:  Include the directory when naming .h files  [build/include_subdir] [4]
src/node_monitor.grpc.pb.cc:9:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.cc:10:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.cc:11:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.cc:12:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.cc:13:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.cc:14:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.cc:15:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.cc:16:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.cc:17:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.cc:18:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.cc:25:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:31:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:32:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:33:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:36:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:37:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:40:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:41:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:44:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:45:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:48:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:49:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:52:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:53:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:56:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:57:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:60:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:61:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:64:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:65:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:68:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:69:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:72:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:73:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:76:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:77:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:80:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:81:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:84:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:85:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:88:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:89:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:96:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:101:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:108:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:115:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:127:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:129:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:133:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:134:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:137:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:138:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:141:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:142:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:145:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:146:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:149:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:150:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:153:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:154:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:157:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:158:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:161:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:162:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:169:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:176:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.cc:133:  Add #include <memory> for shared_ptr<>  [build/include_what_you_use] [4]
src/node_monitor.grpc.pb.cc:146:  Add #include <utility> for move  [build/include_what_you_use] [4]
src/load_balancer.cc:55:  Extra space before [  [whitespace/braces] [5]
src/node_monitor.grpc.pb.h:0:  No copyright message found.  You should have a line: "Copyright [year] <Copyright Owner>"  [legal/copyright] [5]
src/node_monitor.grpc.pb.h:4:  #ifndef header guard has wrong style, please use: ACTOR_SYSTEM_SRC_NODE_MONITOR_GRPC_PB_H_  [build/header_guard] [5]
src/node_monitor.grpc.pb.h:617:  #endif line should be "#endif  // ACTOR_SYSTEM_SRC_NODE_MONITOR_GRPC_PB_H_"  [build/header_guard] [5]
src/node_monitor.grpc.pb.h:7:  Include the directory when naming .h files  [build/include_subdir] [4]
src/node_monitor.grpc.pb.h:10:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.h:11:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.h:12:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.h:13:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.h:14:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.h:15:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.h:16:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.h:17:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.h:18:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.h:19:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.h:20:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.h:21:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.h:22:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.h:23:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.h:24:  Found C system header after C++ system header. Should be: node_monitor.grpc.pb.h, c system, c++ system, other.  [build/include_order] [4]
src/node_monitor.grpc.pb.h:47:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:48:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:49:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:51:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:52:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:54:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:55:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:56:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:58:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:59:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:64:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:65:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:66:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:67:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:68:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:69:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:70:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:71:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:73:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:74:  private: should be indented +1 space inside class StubInterface  [whitespace/indent] [3]
src/node_monitor.grpc.pb.h:75:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:76:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:77:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:78:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:82:  Single-parameter constructors should be marked explicit.  [runtime/explicit] [5]
src/node_monitor.grpc.pb.h:83:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:84:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:85:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
src/node_monitor.grpc.pb.h:87:  Lines should be <= 80 characters long  [whitespace/line_length] [2]
